age,income,loan_amount,credit_score,employment_length,num_credit_lines,debt_to_income,previous_defaults,default
25,34652.90145871484,39329.403882986444,828.9884315550855,23,13,0.1538728042535995,0,0
50,118208.8734872008,7686.080446653616,698.6533302779364,23,3,0.10849040574106272,0,0
40,80230.0266143045,10903.510604984713,636.2941184586298,12,9,0.2770263886859142,1,0
42,59674.892155646674,20544.380614059934,680.3901802095083,14,10,0.5431724771723025,0,0
25,67025.14140229244,25486.346686678615,681.6852338733289,24,4,0.0030036340057575162,0,0
62,24774.149751320714,106207.78853457977,646.0113247632898,27,7,0.2929151854541935,0,0
39,52115.076604107046,110855.551241776,694.0944019922617,38,11,0.5308760611286162,1,1
21,30764.988020688208,62153.97750137849,670.8226862153564,7,5,0.5557274616161101,0,1
57,31683.922387059356,16376.331054856577,618.4027614635686,30,6,0.3943791619825737,0,0
20,74132.61088706777,104750.67517789219,530.4743200616357,6,9,0.497851378587193,0,1
46,141100.0584735895,40071.76987335523,603.9940757779834,38,9,0.19444091651096296,3,0
58,45855.316179859066,19973.835697151437,729.9518849073597,16,6,0.17157568193219103,2,0
46,31643.86813936405,41287.14513365991,646.8537775504635,34,2,0.029471788269703335,0,0
51,72312.41693806241,5499.822576202881,680.0286891587505,21,9,0.3019215738400721,0,0
51,122469.69492772933,9740.15685151393,621.6984472295587,6,11,0.27349920751170614,1,0
45,88979.60380920967,58103.29379678814,544.0402494989376,9,2,0.2231492944120444,0,1
30,121535.32344152358,36117.64024887438,626.1370285128177,27,2,0.06800045950328172,1,0
32,58453.34267457681,18585.88689852086,547.7544099250649,38,2,0.1384578952945477,1,1
40,89691.3821321598,25834.440518437288,541.3710826396449,28,14,0.12220536949432283,0,0
61,27544.89807872114,75661.27460105512,770.563660886941,34,7,0.5663810413425066,2,1
43,41406.599749396075,34955.796675279875,607.9913995065783,21,11,0.5798762023974688,1,1
21,44677.87600877392,20232.375331483665,575.8515274539966,8,4,0.0020529629154061976,0,0
43,55799.888526026516,8846.139260310694,811.7959684380905,35,8,0.10232874054509442,0,0
57,152307.57386386264,15433.44403579906,731.4985035404242,7,8,0.5332684801424714,0,0
26,123691.48993908124,119968.96355695241,612.8490774498161,29,1,0.023004050799086427,0,0
22,27223.867931442972,22253.621921364138,692.7636325552369,29,1,0.5660709075541593,0,1
49,29484.81327464748,24150.64987220143,626.4211681739297,30,4,0.22803879262872223,0,0
37,42130.362018347194,25710.415071424562,580.73203207204,21,2,0.3232114575422072,0,1
67,37176.92783019987,69651.86719249206,697.4691224485005,30,13,0.45829177269657595,0,1
28,67695.8597363166,32784.799522615765,617.5698114679797,39,3,0.14634305459349548,2,0
32,136536.90878486185,40493.4589153871,657.5498008999404,27,10,0.06040440469829311,0,0
49,183893.54254377607,19800.06134035989,752.1363234899671,4,2,0.4859689198632835,0,0
45,73008.48129076236,5885.571505349351,741.1213103795377,16,10,0.5907758477014121,1,1
39,111057.10758191615,85197.6891261866,594.9906708143924,10,9,0.39526681136001784,0,1
58,57243.31251366809,94353.08998260349,698.6031602287086,21,14,0.4951345862709212,3,1
34,31680.339204494194,94368.05613399325,537.2143753854244,24,6,0.5647874355192305,0,1
43,57189.235773235196,91304.94209880933,695.0414161315705,12,7,0.13714786888375693,2,1
61,60493.331762692505,55661.24298116268,664.8495305801106,35,6,0.2102435724642962,1,1
24,87828.53866427919,39617.03243363335,687.8979362363431,10,1,0.13141564413487258,1,0
59,32415.56786768238,60835.19997399306,620.2555245355767,4,14,0.037070263187613015,0,0
43,42967.855818323085,32529.717879642998,850.0,13,5,0.4393654783893461,0,1
42,42629.995358184795,9328.918022215723,559.8700292379685,21,3,0.08739456217790509,0,0
27,180248.1476407537,19888.859309985906,747.1551710968462,2,10,0.05562563814303418,1,0
62,49344.39987064148,111520.4266626937,546.8301680231668,34,8,0.21458092237453988,0,1
36,90344.03410000599,17976.04797296028,700.4344174629321,31,14,0.036333668524503766,0,0
28,89477.25823794235,65709.51564801333,707.5789977251783,37,7,0.10773499038393741,0,0
30,35431.27207394407,7935.380304753408,655.4975871562285,39,9,0.04196472452387849,0,0
25,62416.3832827693,17202.250584514968,600.4675589456295,23,12,0.5263666840847757,1,1
57,132358.88797050453,17967.519383243394,664.1134890745299,27,1,0.4678406339710762,0,0
21,52236.68479073641,6589.448188024041,676.7010333430175,20,2,0.5157088846211445,0,0
64,165128.043822643,8804.14191500517,828.9936486306283,32,2,0.5209986452777785,0,0
48,32069.0822759555,11439.090627510737,562.7659714699704,27,1,0.5667054334432194,0,1
45,23852.64397945516,59570.63788464662,594.4086503685999,38,8,0.1119927393497694,0,1
28,131029.00320191498,6965.0332063120795,678.4735557069337,35,12,0.5400054384354668,0,0
60,114088.97863714826,15644.624260641442,624.3946209604749,9,4,0.3150233413034212,2,0
18,265245.40483717097,5306.813653142012,639.99589622694,36,7,0.0997386150090261,0,0
66,76877.03637242381,40685.11414971681,757.035183536376,39,10,0.39346402606616343,0,0
64,157983.9618031235,34051.45849686289,367.9733496570765,24,1,0.19620031332251256,0,0
69,107708.45375964681,36067.625741224845,590.2050654982189,16,8,0.02788168645136615,0,0
55,113031.79587750738,19070.49716271073,475.763077374875,3,11,0.04718879127165072,0,0
41,62098.78562839342,12005.963075665975,530.4183563095929,9,8,0.25422959036865705,0,0
64,44092.8479944182,43223.29847367926,850.0,24,11,0.49589012882040573,0,1
48,156329.60666603473,54998.96371331827,709.8168133952756,31,10,0.18661666142636316,0,0
58,48292.0088320576,9475.941365213857,745.1564925058104,7,12,0.45967551794473205,0,0
63,58698.27423191223,25014.40969788896,641.9470350213569,11,3,0.03344637770910954,0,0
67,49539.847203740515,13579.133388498061,725.8713824831909,20,9,0.23623950077085912,0,0
43,61599.5833017938,10521.5385607879,473.3435492479751,26,5,0.0764641521048671,0,0
66,51791.5853020089,44764.48105155275,753.8298411769601,29,5,0.5181290012096159,0,1
67,22457.80838244922,28172.00680867537,568.01558814401,9,12,0.5807629241034844,1,1
22,126873.9546956967,12307.480397515294,596.8684180674087,20,14,0.19536942688344186,0,0
37,49384.77715511109,16131.910929183445,700.5151070454652,0,5,0.5933175964701519,0,0
69,64451.24828148771,107024.22792410468,681.6446758582215,8,1,0.45138453613884916,0,1
58,27493.946000826672,61650.66807778467,658.4620048393549,2,14,0.0007403396562887466,0,0
28,20169.67998669981,68594.59475791258,513.6903846419682,18,10,0.2911630654707569,0,1
50,34071.091677997465,23486.256250281698,659.9813668821641,5,2,0.5004603822344542,0,1
67,80968.88127084618,34329.61012908653,746.0561353483229,6,1,0.32032522873112407,2,0
55,25223.297468017496,19185.080630297307,596.7512903900206,15,2,0.32997646526680785,1,1
44,139782.98089945642,7426.9314024928135,781.4937045340296,35,9,0.2686197737838702,2,0
51,32105.01561926248,20378.281945220057,562.730806408599,3,9,0.23702332169748885,0,1
32,31445.105897138987,32040.64143830888,650.6547891718374,17,13,0.016438054702900582,1,1
49,30014.58046531081,15154.286670059575,803.5327733376613,31,14,0.3730398367035896,1,0
38,20704.018893465167,61506.48934171857,581.860008730039,31,5,0.46003580187151527,1,1
63,93877.84026871547,9914.422182353665,755.3985483377073,17,4,0.4741067058625155,0,0
22,123985.89149029768,18724.664311844623,847.4652362221809,38,13,0.3747816839068896,0,0
23,67616.9753872871,9002.647285038356,667.104406892415,36,2,0.20476634978540156,0,0
55,30425.062600501777,20567.35356413405,597.2983012616693,27,6,0.01356580108913843,0,1
39,36793.08094017276,6214.077482709631,572.7261197049977,38,13,0.5374677283542774,0,1
35,52306.185695999135,14546.275377006412,780.4602703347325,1,9,0.2574277310264432,1,0
31,174333.1496461283,20361.554012086064,777.669419933965,36,13,0.36070526919844587,2,0
27,34207.83946637889,24512.13587521288,794.9309122868675,36,8,0.11673364510861321,1,1
63,85772.3958264518,28537.904315925764,646.7161649344052,1,10,0.08517343075553534,1,0
30,48941.683240466125,14647.141682893425,753.7806941527105,18,4,0.05209062768475083,0,0
48,37680.22230585439,27209.763416770424,645.116060887393,4,6,0.47925912313103297,0,1
47,50432.57582657323,26339.616913458045,561.6944878391641,12,11,0.38787642796348526,0,1
20,23693.45405597385,16401.731106326682,762.4176785112353,21,14,0.3726955553695104,0,0
47,100144.81053751116,58194.07857307607,813.3870278278205,6,9,0.5516386486123881,1,1
23,33939.54765838881,28666.0376941843,547.939802721868,1,10,0.09522734353171143,2,1
46,84624.19675884978,17116.128726843213,546.0569037099331,13,10,0.10216161108696364,0,0
25,23539.81616403063,93316.12610317128,653.9981934230125,24,11,0.11368148972060414,1,0
61,175164.26640423542,60951.6701240334,745.6128605741,25,4,0.25402165815917377,0,0
62,30722.5090080279,126517.54497375332,536.6180806246047,4,9,0.5245330410071612,0,1
60,127168.96468078937,40352.45353137327,672.7015736955906,19,12,0.5288844756361448,1,1
61,102898.12311815745,19255.20858359748,590.9573045940248,11,8,0.35435264192214433,0,0
50,191882.57782770452,14891.004571538144,720.0829099825003,35,3,0.39488573871807303,0,0
34,52493.91256219022,37658.47849956913,570.211317850411,30,9,0.5386574061688877,0,1
65,84986.99162857211,123611.27134274086,727.180300027418,16,13,0.3745313732782184,0,0
28,43158.20616710112,34562.39871859191,634.1785189182292,15,12,0.13787980670119304,0,0
30,30189.614897743915,69014.38265862536,556.2859476318957,9,5,0.42294844099892376,0,1
67,49266.31865917816,16974.208955705235,656.3689955426888,34,1,0.46193446446833913,2,1
28,29061.049055787757,20674.48833588433,456.2026685511647,32,11,0.3812067739288964,1,1
48,220993.28213453424,76021.78617994633,594.090542789506,37,8,0.16414167806539434,0,0
45,25059.93114807379,47424.36303281336,683.7401070324662,34,5,0.239950709756124,1,0
61,64483.86697188646,124554.46132230425,472.8245220968105,26,5,0.2823554445880444,0,1
23,69237.02530049837,49718.22406266411,392.88631468945886,6,2,0.08717905089262797,1,1
58,58618.12867232699,22854.257647927418,416.0632680186833,26,9,0.2713339526759911,0,0
33,74262.97462543279,27718.926579744304,782.712855550037,11,6,0.09671845399752056,1,0
21,26175.136693828226,74232.60050263056,642.324098723727,32,11,0.29967104644371345,0,0
52,60486.131255498134,29065.214654074985,596.7534605992813,12,10,0.030486455131671697,0,0
65,36928.60196213944,13847.137731344907,744.515473566683,1,12,0.5691188951767217,1,1
43,160817.47094346862,22160.814912434922,609.5550317530889,2,3,0.14780691856191422,0,0
29,91789.28577562932,26789.70365001764,676.8461899866732,10,7,0.2802085859145654,1,0
28,199704.80185076853,8051.675355147969,652.5755350923263,4,2,0.019651305919414774,0,0
54,21913.97343962828,45849.53630755441,602.9000579247022,1,7,0.1156329133198189,0,0
42,36782.95063152441,8474.244860839863,679.4145883889106,27,12,0.4159469951001464,0,0
35,30871.904587253586,20571.667584184586,727.3261221420145,12,11,0.06708036188333637,1,0
36,20560.863313097878,53984.64185610641,631.5093382983013,34,2,0.3768894965784667,2,0
40,33875.08544886907,23909.13573842455,603.9444426845386,39,11,0.001241334860603982,0,0
55,76780.82642988709,60357.75430538517,615.7487592000547,12,5,0.27900559547739806,1,0
35,33138.997481376806,17551.100069095228,420.2087467214268,11,10,0.4328061844339726,0,1
43,55565.90842442229,99843.8982152737,678.3059546508912,17,13,0.5557757177482388,1,1
23,129381.68756896796,12051.490659942192,529.0888711011448,17,10,0.2957017056554483,0,0
21,79168.96899109821,6170.46335033304,712.9718724118924,16,13,0.504319481843176,0,0
61,45095.69506158166,66771.88840628928,640.9575899324706,38,9,0.4815548128329941,0,1
68,43298.10547298049,46854.32810297025,660.512109653044,21,13,0.1774624662405059,1,1
46,50416.02569976923,12918.33501712179,720.0329170606202,12,9,0.5248401743470072,0,0
51,29742.47166150463,130478.76726869463,557.3476233659065,37,6,0.3841697878855537,0,1
34,70256.2021173982,25931.536063883766,686.9248443350957,18,3,0.06251078885181584,0,0
60,42639.851306264056,95518.14159830562,676.7621052562665,23,12,0.5634676779575283,0,1
60,115650.73166352871,26097.669263505584,631.5219167357207,18,4,0.10600604492031442,0,0
33,90642.73114594184,24152.64495278336,557.1813799236462,20,4,0.2822165683777763,0,0
19,67146.26058274787,22888.157900510974,709.5238364055164,23,9,0.2798192313270598,1,0
51,42643.736317140334,17233.421036755142,720.3454544419316,29,4,0.3751419738845422,0,0
25,31781.802411142373,27887.878577936688,661.3602025977884,27,4,0.3989740594070864,1,0
30,94839.37109031867,23074.779843536297,542.9697584285356,34,5,0.13974469778324214,0,0
59,53316.4121433729,6123.171588240327,597.2550967074546,37,6,0.21146549311058083,0,0
25,32728.48851234004,14050.802572667335,643.9667277579933,16,8,0.0867541227784514,0,0
47,30856.496909289832,12190.492353555335,718.8494549982094,33,12,0.07560944042973314,0,0
49,29040.189728979814,65620.60194221197,491.65105988868834,8,1,0.4950404131462536,0,1
53,95065.33109230308,32404.089737448223,593.6196535695624,12,5,0.45043280419625065,0,1
64,33002.514233768285,48277.4473998362,609.7327440057798,13,9,0.26561009197730656,0,0
47,57395.193122561024,99275.53073366008,641.677842059697,25,10,0.057545570305756376,0,0
18,50032.626301761535,35988.04610902385,519.8674715975153,20,4,0.26995304602197184,0,1
60,63328.728308383346,126555.78369055396,628.2467221626666,19,8,0.1766734162468811,0,0
56,124841.55349359746,16208.70654986104,618.951643568741,10,9,0.4667515322565068,3,1
34,121152.073685337,11183.696019791747,546.2408128510343,34,1,0.05798360066605032,0,0
37,49989.770570876935,20490.721271624032,638.2032415831316,30,8,0.27082113224703425,1,0
41,20774.276755617873,24091.632235354118,595.8830903214498,17,8,0.3548322261779442,0,1
67,47794.9681203929,72717.32407304819,699.5586142509708,13,5,0.5914351519278331,0,1
39,66594.78510523039,29625.355862156637,561.4672438995661,4,10,0.0537648787152436,0,0
46,60795.66596238551,15367.006006030128,658.9834122128456,16,2,0.06837628330017961,1,0
39,72682.34373414106,45717.715452922115,569.1611162770732,20,12,0.5928294961299005,0,1
61,28366.27208363059,26146.38834294215,590.0245761841187,13,7,0.24337509267774174,0,1
26,71998.55439561568,10306.839304780511,679.7291627705406,2,14,0.44622858431888696,0,0
54,30084.492988248887,30798.714697981082,673.4717732842156,30,11,0.47008522949456827,3,1
27,89419.62417134689,77706.85285864235,608.2977817421639,24,11,0.18873564552774816,0,0
53,40706.69972275631,60473.25942738113,623.0589381667332,16,5,0.12858012416472034,0,0
54,81875.69232231425,31515.430314709367,504.6393554890476,25,12,0.1656547200316338,0,0
45,22452.453826787932,19200.268236220858,790.27643105807,16,5,0.45863605502288884,0,1
45,46200.61143939205,7729.883747172951,718.7456397878028,18,6,0.5042876706151788,0,0
59,81044.84770558498,24026.482487707704,715.1448050871106,26,12,0.4197029623027782,1,1
60,32865.43682213272,46839.4069024241,490.4967783043785,6,10,0.26473654182533085,0,1
38,99307.32497943896,18401.446435863632,590.4510007510713,25,8,0.15753807405511325,0,0
41,69818.09418890411,13053.91104465643,616.5453971076378,4,11,0.2551494254964763,0,0
59,64283.44175436648,85375.01451478337,456.89385079659877,1,1,0.5487159717775474,0,1
57,41812.88254201613,56704.3632152921,738.9950096076086,15,3,0.5179173250541962,0,1
19,52932.59905990431,35506.18210300073,795.3884488548136,10,12,0.19402572445161406,0,0
25,65484.292234404034,9412.687084645426,850.0,38,7,0.19676448964222576,0,0
65,51976.72971243481,9696.415889625114,545.4116172482263,22,14,0.4679844298673586,0,1
44,79918.31483356084,8268.327602645963,661.7323496834274,34,11,0.25594443155071256,3,0
39,48431.29451042987,33736.56785040858,782.2818269150421,5,9,0.3436336850967965,1,0
54,31299.45365758563,8684.112934423425,624.6381521053046,36,10,0.25339064421814117,0,0
44,32035.712215060717,60474.13276510439,593.3012086157322,0,2,0.1454032919018175,0,1
46,20291.033807925185,153705.73541077782,463.39823264555093,32,4,0.11331226131343654,0,1
20,37902.202290747686,18687.669879233003,763.2622457771749,17,11,0.0837250316602379,0,0
61,89098.7134044096,23135.954302867838,648.0739243926635,2,4,0.006853668266646817,1,0
30,99033.46355068352,42309.19491837383,577.0658141036938,18,11,0.16836987402230183,0,0
62,31311.637279244234,88011.56535306349,678.385728982886,9,7,0.10284515418658066,1,0
27,179762.84414402314,72356.0369780482,665.3005373178665,19,5,0.15477025601730424,0,0
53,54898.217573996626,6779.503863230147,666.8259102354591,10,12,0.04548240569990201,1,0
26,144432.93340177435,10556.356785858203,628.2901937673324,31,11,0.20493561779584019,0,0
44,81339.0952433278,47145.62992851705,812.2358158763366,39,5,0.3119751538245857,0,0
51,84084.72287673943,40028.56165339658,636.6340266737578,19,7,0.5667428489646715,0,0
68,24443.94442007918,9289.05382734464,811.9322076323305,31,12,0.20824317816933174,0,0
18,32422.499179501872,25918.546793032656,706.4116926400197,36,2,0.018613787503019296,1,0
49,20442.69568827667,50535.12421363688,685.1170142761731,21,8,0.21741863000128417,1,1
42,82961.5290073483,12406.980559969692,638.6725246721845,3,6,0.49033457247402007,1,1
46,41113.141796792755,66505.25295670435,747.3956693545921,12,5,0.20408835995504393,0,0
24,97241.65313021005,6632.791442128323,661.2991767577995,5,12,0.17503840235384585,1,0
66,40695.24767618258,50724.66507426812,556.7868784886468,28,1,0.5513970846673075,1,1
20,105555.19426053377,33699.236673179796,553.4507809001965,1,14,0.17833756691677863,0,0
37,27003.249004850568,16358.825002616855,692.2484621934273,24,2,0.5821570103522734,0,1
37,29520.095157429238,43289.05292495524,559.2621114833504,31,6,0.49958144425849926,0,1
47,40842.22084669347,50748.187548581074,643.7768943027501,25,6,0.41054995138402534,0,1
52,46253.61376100046,86497.12908565949,755.7184538551091,25,13,0.358995764047732,1,0
52,41439.46145907111,18755.282509280463,680.3970177894333,37,11,0.13486834784744323,0,0
66,92121.4483193952,39752.46781380684,577.7865129671252,21,9,0.43823906206508395,0,1
56,25098.94491252697,32685.58724811983,790.998751161614,9,11,0.20828287795277114,0,0
44,41632.85045067167,27346.23198545363,704.7875236994702,22,6,0.291385296100997,0,0
43,110773.92764358112,71332.04682199114,751.779298720409,3,1,0.062441269234776525,0,0
31,23456.630344376463,5095.170220832603,423.24416567906974,15,12,0.17769246596443553,0,0
34,162662.6211163031,14943.234868151256,683.0852878262746,32,7,0.3174716807467037,0,0
35,234579.47826775996,28183.719608560772,734.2157836379894,12,12,0.28082478814941064,0,0
62,24636.92403333388,10891.151406898633,820.0288642297992,12,3,0.20610789306095365,0,0
69,37214.21009391136,76535.51098745187,503.61814158489585,32,8,0.28315797309431756,2,1
46,43292.66596828133,36289.23591027394,770.6114589194533,13,6,0.4469556804625818,1,1
37,94892.89683571132,24495.907040071324,814.4380285701245,7,3,0.27559533851080525,0,0
44,65307.96296506212,55573.659164303324,448.2711022721021,25,3,0.30369388303465944,1,1
35,71692.61623430805,22983.486723075184,697.8591109869743,21,13,0.4206876487262658,0,0
21,90839.7037946537,29537.716756888665,711.7620814340702,0,8,0.5049688818978276,0,0
18,26276.97065483504,5082.643594890898,617.2992337348094,15,6,0.31611826671441107,1,0
67,109550.8243384733,18657.022586508287,600.990553993371,28,2,0.5689053690495008,0,0
18,81144.15820118802,9482.523509855619,716.7853913287822,22,3,0.21206846609479743,1,0
43,63059.56437078624,40105.37688507449,588.5018246589368,4,12,0.1515329888327839,0,1
62,130243.58778302572,24561.709497280543,628.2750671581903,20,6,0.41585392091324785,0,0
37,80249.72528488819,15775.66692035011,731.2434900823921,35,14,0.10544984198347737,0,0
69,31263.538275984698,23923.900632003148,825.4043050326865,19,14,0.5399807114979076,0,1
40,48083.6159013487,12057.61840901184,703.7984272542018,7,7,0.2319445097173899,0,0
27,54065.16652738383,82742.6879870901,663.3484495414511,25,4,0.41888919286394083,0,1
28,22840.033543371923,6664.513420955461,598.360251533923,24,8,0.34211011349396286,0,0
58,174653.49004803083,65167.232964785355,548.9399959348943,6,3,0.032634515333465994,0,0
58,26881.403530808675,26483.803343063217,760.9578241500949,21,14,0.42544722440777866,1,1
22,79777.29837411252,33944.46450898917,634.6550148873115,32,6,0.47400283812225796,0,0
18,55284.37777935829,15812.126137371974,765.0703274666729,4,7,0.5894834584777238,0,0
34,21298.32398731272,107063.78950455466,617.0448122004539,37,8,0.24967659986163168,0,0
39,149345.29162924876,14932.344584351584,585.0711338638989,11,11,0.3017589407724904,0,0
51,115472.04847835613,31665.95793783448,692.0798888827516,13,4,0.5249204019818937,2,1
62,57143.97184784952,155696.5974613314,642.34640607316,6,5,0.16151838781034994,0,0
58,32999.60586080462,68882.76042731415,529.4471395389262,27,6,0.11348557963592251,0,1
46,26483.963404191876,28057.454296206637,831.7368329781848,15,1,0.07974616385158274,0,0
21,42580.09752783109,144300.2551456502,587.3016226228362,1,12,0.5869513279102344,0,1
22,34747.3049896648,41256.48401190438,742.7591521174213,30,9,0.16221554132554228,2,0
28,55330.996694913796,12022.359267905376,734.1856629396482,35,3,0.4544366998971013,0,0
68,189675.29603167129,20605.89230463319,524.0537235085643,13,2,0.2698002926873026,0,0
38,62777.83441747661,17216.198740567008,549.7612355383516,27,11,0.14434522482275647,0,0
52,130332.41724445844,17648.461610337494,619.8490660299872,31,7,0.5480002797641838,0,0
29,72616.81232651189,47870.599912472615,563.4353455421683,27,11,0.2782845010458674,1,1
43,52241.33505634662,31331.0676576117,822.6456371878688,11,11,0.3395732362914586,1,0
68,116415.93642661851,6165.116202631151,629.9824363201488,12,14,0.133496090114415,1,0
36,51873.14748937692,67976.71387326546,738.9749042814068,21,4,0.19449138759892792,0,0
62,121486.17916807851,15563.253323503866,701.3637389000204,28,4,0.4486125323422223,0,0
24,37235.67904022377,180032.56154621523,676.4022448996353,29,10,0.20582686359839156,0,0
64,26894.93570454934,97498.06441711988,654.0321210739588,14,9,0.30357513000940756,0,0
24,116659.63056921246,89668.8603946252,773.7130707788697,39,7,0.06861328630824123,1,0
43,64265.67154101588,55000.50937157248,567.4907026664984,3,9,0.5100398769920661,0,1
57,129952.89204891163,12477.43973850612,822.6335310456586,32,1,0.44254897884436767,0,0
22,158891.88931912024,27819.197450595344,521.2776819495905,8,3,0.4564469123948202,0,1
38,22755.998252356625,12619.78453651843,728.1511725622424,37,10,0.10691111883723081,1,0
31,54754.38329009745,14019.998462022033,509.48361400602175,15,11,0.29709369165839916,1,1
21,43497.34546867924,33321.55871072986,618.4294447773041,25,10,0.016524767194486877,0,0
40,69156.04678827645,6250.719442999968,659.3309938060967,26,13,0.18905344667892363,0,0
59,98894.82985353163,109660.13157057729,601.3304651170486,10,12,0.2088117124601556,2,0
37,36466.20737775302,80278.3800880745,631.8330430383108,25,14,0.5482141041220495,0,1
32,60686.52490941574,19378.237625947724,511.30295520692067,13,6,0.5956696793588293,0,1
67,81674.98657078268,26734.333832819404,551.2549531276449,0,14,0.37064754092990343,0,0
69,27218.414027041297,23827.49289856334,699.8264707195882,10,11,0.31006125063199463,2,1
62,104118.41896976496,69162.95385374033,652.9671824977445,29,13,0.2640533605629635,0,0
46,66584.12902984691,40000.49135064288,580.9471974178493,23,1,0.010977742430950687,0,1
25,169326.17733021182,14776.527027992346,782.4277763129671,3,14,0.48006992774571666,1,1
58,40740.09698367558,22763.307686138283,528.0069100009785,21,5,0.4030955064681801,0,1
65,25722.63861368796,21809.194515883504,613.8409534135938,7,14,0.38957145011604416,0,0
36,55311.742691183514,101071.74937012131,599.4343721821529,15,4,0.4854260334191001,0,1
65,24485.884790786622,10782.464747220854,711.5037627761044,32,14,0.5568325209574633,1,1
56,194544.92954428482,7815.356731986396,654.8163691137195,32,4,0.23371801134199577,0,0
63,21972.654836986734,68763.01441281503,639.1834753465403,9,14,0.25584173808928695,0,0
45,90020.45558088802,73099.46848624836,465.5783296132761,1,14,0.5850833940983005,0,1
63,57232.803661171856,66610.66142135602,736.5034480632092,3,12,0.39865491062190894,0,0
44,42992.42062248608,26460.36749935383,628.2174185168263,22,7,0.5108106424233668,0,1
21,23405.493314076044,37341.74786547832,661.566101761042,26,14,0.1329417231622654,0,0
32,68665.1389619345,29859.596048599728,575.1436779906122,32,5,0.19024511459757282,0,0
52,64000.39069656779,7159.314008018017,559.4171237182927,32,7,0.23496313631715754,1,1
54,36486.579410875274,32177.954403993073,799.9287758475687,19,1,0.1901598676606405,0,0
18,140520.5998345663,5411.230086391767,472.67614217375876,12,11,0.5305482084543195,0,1
20,38128.18438335156,16790.718073266275,544.5800972217228,10,14,0.30690611751551894,0,0
64,49866.89359361354,85776.78328811078,798.049215266908,18,9,0.5721882637216832,0,1
41,59237.08375508671,15874.119900297832,714.0746380998654,31,8,0.19279346652907633,1,0
44,25280.90956357158,89315.76780413548,617.453746825758,2,7,0.022346778158059365,0,0
57,154531.4315000844,13635.82093810066,774.6596314288653,12,10,0.08283685181001617,0,0
53,43463.08742145203,16330.927394460306,694.6860116396009,27,2,0.13024225956889496,0,0
51,24211.446971235153,34698.723369629544,673.2660091974419,21,11,0.3839818204702103,0,0
46,44493.272686608645,48017.55473259648,672.5562017102418,18,6,0.1086527380166541,0,0
41,65839.86139265209,25877.797265355803,696.5238217214494,30,14,0.2288991143730837,0,0
41,56041.612165011014,69141.5460611996,700.5692501297453,19,4,0.47723209448130877,1,1
59,79297.14521836728,6232.1739518933355,850.0,23,3,0.07485540907683153,0,0
21,22854.12953344281,81606.42525613267,630.5107188327328,31,13,0.048288082980746806,1,0
20,36741.52197444415,11556.16756382805,633.5952811851796,8,8,0.32398213782683755,0,0
51,105526.64825086197,69686.76068158947,526.3106812429286,18,14,0.4188414115883078,0,1
66,24163.30294333485,20367.958762056827,644.8102613178982,22,4,0.5465719129764445,1,1
40,116718.92884086329,58649.23305300355,836.2886899544819,24,3,0.39718600377793184,2,0
69,24819.823544485924,38411.67574612496,748.4485002434657,32,11,0.5677073266669608,0,1
40,109925.37376223555,10805.417516307794,595.6332256124672,1,5,0.14671562576920377,0,0
62,42375.98693488615,80048.48961675078,653.0041364521285,2,13,0.2050927610011036,1,0
22,67364.44537019629,13451.69150191009,520.3561624415006,27,9,0.5035858070653959,3,1
48,28296.065885316963,13396.97786509227,553.0880655701694,36,10,0.4866322922635701,1,1
58,23422.97506584035,55489.12633949732,664.9441152613717,34,3,0.39893421550211433,0,0
23,32163.37201675419,8357.23224701358,600.5545397179548,13,9,0.3036145835269147,0,0
54,26839.91145551052,12532.247240477294,545.5400210621582,23,4,0.01062683572028944,0,0
27,38727.8291352868,26015.88529591864,698.9840764737892,36,12,0.1682663744422794,0,0
57,56116.776961844094,58243.005121143746,641.7749913346676,2,10,0.09500250332373043,0,0
24,64428.84944377794,9786.898161169853,493.24496283089604,22,4,0.030704890049278455,0,0
56,98000.99426577028,28800.181218511232,442.4853033832212,33,2,0.46564783154656564,0,1
55,73390.56144871251,42264.843055288686,592.9988501425746,8,12,0.07878726165225715,1,1
38,66921.49078202786,64111.205757779106,491.17348565584723,17,8,0.21444773566931888,0,1
37,46532.88491107753,87263.21028040309,463.1088593529346,1,4,0.5864741264786568,0,1
20,52104.49702276393,51063.31506115808,762.8969201402085,21,3,0.24549205522439146,0,0
68,46766.23359830251,36738.0827496548,640.2289110134707,34,13,0.0849038335323556,0,0
39,112310.58108151202,22054.705957660408,623.4553621774497,30,3,0.4138574258706082,0,0
64,33068.26759298874,8567.227735819315,631.1594183849251,25,1,0.48596502479342507,0,0
21,20286.867937670704,42109.056011357374,536.216784920703,13,8,0.16749041824329994,1,1
45,72680.01940439283,152750.12704058673,691.0976165014168,27,13,0.4856106050002911,0,1
29,31311.30134063356,45040.74124021568,636.9299673267459,10,11,0.16291264723971022,0,0
55,130416.10775408398,5505.568982278864,574.2591344020589,31,5,0.4158671028875821,2,1
68,117966.20110389321,25570.849203339178,589.2371315475,20,5,0.07488217172607925,0,0
53,23991.53582004153,33607.83583829235,527.2541286787705,22,13,0.25669376926117876,0,1
64,25624.20280852032,40103.977075843766,609.3757127098165,23,4,0.31229636709933367,0,0
58,54176.83470371976,43159.609889211424,626.0372119217486,11,13,0.4351701464094834,0,1
